player_name,team_abbreviation,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
Guy Rucker,GSW,25.0,205.74,122.46984,3,0.0,0.3,0.3,-53.6,0.0,0.3329999999999999,0.0,0.0,0.5,2002-03
Greg Ostertag,UTA,30.0,218.44,127.00576,81,5.4,6.2,0.7,8.3,0.121,0.185,0.125,0.531,0.042,2002-03
Greg Foster,TOR,34.0,210.82,108.86208,29,4.2,3.5,0.4,-11.7,0.0579999999999999,0.174,0.144,0.445,0.043,2002-03
Jacque Vaughn,ORL,28.0,185.42,86.18248,80,5.9,1.5,2.9,0.0,0.018,0.065,0.151,0.508,0.213,2002-03
Jared Jeffries,WAS,21.0,210.82,104.32616,20,4.0,2.9,0.8,6.6,0.11,0.131,0.156,0.521,0.091,2002-03
Jarron Collins,UTA,24.0,210.82,114.305184,22,5.5,2.7,0.6,-4.2,0.093,0.085,0.142,0.53,0.06,2002-03
Jason Caffey,MIL,30.0,203.2,116.119552,51,5.8,3.5,0.7,-2.3,0.09,0.134,0.184,0.501,0.069,2002-03
Joel Przybilla,MIL,23.0,215.9,115.66596,32,1.5,4.5,0.4,1.4,0.102,0.214,0.065,0.424,0.03,2002-03
Joe Smith,MIN,27.0,208.28,102.0582,54,7.5,5.0,0.7,3.6,0.1169999999999999,0.166,0.172,0.524,0.051,2002-03
Joe Johnson,PHX,22.0,200.66,106.59412,82,9.8,3.2,2.6,1.4,0.0279999999999999,0.104,0.191,0.472,0.151,2002-03
Jiri Welsch,GSW,23.0,200.66,94.347136,37,1.6,0.8,0.7,-0.4,0.0559999999999999,0.067,0.192,0.348,0.171,2002-03
Jim Jackson,SAC,32.0,198.12,99.79024,63,7.7,4.2,1.9,2.4,0.071,0.139,0.1939999999999999,0.501,0.148,2002-03
Jeryl Sasser,ORL,24.0,198.12,90.7184,75,2.6,2.5,0.9,-11.2,0.067,0.143,0.124,0.402,0.107,2002-03
Jerry Stackhouse,WAS,28.0,198.12,98.883056,70,21.5,3.7,4.5,0.1,0.027,0.084,0.278,0.528,0.216,2002-03
Jerome Williams,TOR,30.0,205.74,93.439952,71,9.7,9.2,1.3,-4.5,0.107,0.212,0.147,0.525,0.067,2002-03
Jerome Moiso,NOH,25.0,208.28,105.233344,51,4.0,3.5,0.4,1.1,0.107,0.216,0.17,0.542,0.063,2002-03
Jerome James,SEA,27.0,215.9,123.377024,51,5.4,4.2,0.5,2.1,0.124,0.208,0.216,0.506,0.064,2002-03
Jermaine O'Neal,IND,24.0,210.82,109.769264,77,20.8,10.3,2.0,3.1,0.0819999999999999,0.225,0.264,0.539,0.105,2002-03
Jermaine Jackson,ATL,27.0,195.58,92.532768,53,2.3,1.1,1.4,-11.2,0.04,0.081,0.143,0.451,0.228,2002-03
Jelani McCoy,TOR,25.0,208.28,115.66596,67,6.8,5.3,0.6,-12.5,0.076,0.225,0.185,0.507,0.0579999999999999,2002-03
Jeff Trepagnier,DEN,23.0,193.04,90.7184,8,5.6,2.0,0.8,-3.9,0.0819999999999999,0.094,0.218,0.522,0.105,2002-03
Jeff McInnis,POR,28.0,193.04,81.19296800000001,75,5.8,1.3,2.3,-5.8,0.019,0.072,0.183,0.477,0.222,2002-03
Jeff Foster,IND,26.0,210.82,109.769264,77,2.1,3.6,0.7,0.9,0.157,0.237,0.133,0.3939999999999999,0.1009999999999999,2002-03
Jay Williams,CHI,21.0,187.96,88.45044,75,9.5,2.6,4.7,-9.8,0.016,0.093,0.209,0.472,0.297,2002-03
Jason Williams,MEM,27.0,185.42,86.18248,76,12.1,2.8,8.3,-3.6,0.012,0.085,0.201,0.501,0.3979999999999999,2002-03
Jason Terry,ATL,25.0,187.96,81.64656,81,17.2,3.4,7.4,-2.2,0.0139999999999999,0.085,0.2239999999999999,0.5489999999999999,0.3379999999999999,2002-03
Jason Richardson,GSW,22.0,198.12,99.79024,82,15.6,4.6,3.0,-3.1,0.044,0.103,0.228,0.501,0.149,2002-03
Jason Kidd,NJN,30.0,193.04,96.161504,80,18.7,6.3,8.9,7.6,0.042,0.148,0.255,0.526,0.407,2002-03
Jason Collins,NJN,24.0,213.36,117.93392,81,5.7,4.5,1.1,7.6,0.0819999999999999,0.145,0.126,0.521,0.07,2002-03
Jason Collier,HOU,25.0,213.36,117.93392,13,2.8,2.2,0.1,-5.4,0.118,0.183,0.1689999999999999,0.488,0.018,2002-03
Greg Buckner,PHI,26.0,193.04,95.25432,75,6.0,2.9,1.3,3.5,0.055,0.1119999999999999,0.148,0.519,0.103,2002-03
Darvin Ham,ATL,29.0,200.66,104.32616,75,2.4,2.0,0.5,-0.8,0.092,0.0969999999999999,0.129,0.4639999999999999,0.069,2002-03
Grant Long,BOS,37.0,205.74,108.86208,41,1.8,2.0,0.6,-4.2,0.0579999999999999,0.138,0.098,0.449,0.089,2002-03
Gordan Giricek,ORL,26.0,198.12,97.975872,76,12.3,3.1,1.8,-3.6,0.019,0.105,0.212,0.529,0.108,2002-03
Eddie House,MIA,25.0,185.42,81.64656,55,7.5,1.8,1.6,-7.7,0.017,0.098,0.2269999999999999,0.447,0.168,2002-03
Eddie Griffin,HOU,21.0,208.28,105.233344,77,8.6,6.0,1.1,4.1,0.084,0.187,0.195,0.462,0.077,2002-03
Earl Watson,MEM,24.0,185.42,86.18248,79,5.5,2.1,2.8,-1.3,0.039,0.098,0.173,0.505,0.2769999999999999,2002-03
Earl Boykins,GSW,27.0,165.1,60.327736,68,8.8,1.3,3.3,3.1,0.0289999999999999,0.044,0.206,0.5429999999999999,0.278,2002-03
Drew Gooden,ORL,21.0,208.28,104.32616,70,12.5,6.5,1.2,-3.7,0.1,0.178,0.243,0.503,0.076,2002-03
Doug Christie,SAC,33.0,198.12,92.98636,80,9.4,4.3,4.7,9.4,0.026,0.107,0.126,0.59,0.185,2002-03
Donyell Marshall,CHI,30.0,205.74,104.32616,78,13.4,9.0,1.8,-5.6,0.108,0.21,0.213,0.513,0.099,2002-03
Donny Marshall,NJN,30.0,200.66,104.32616,3,0.0,1.0,0.0,-64.4,0.0,0.429,0.3,0.0,0.0,2002-03
Donnell Harvey,DEN,22.0,203.2,99.79024,77,7.9,5.3,1.3,-11.7,0.089,0.212,0.211,0.486,0.125,2002-03
Don Reid,DET,29.0,203.2,113.398,1,1.0,0.0,0.0,-38.6,0.0,0.0,0.17,0.129,0.0,2002-03
Dirk Nowitzki,DAL,25.0,213.36,111.13004,80,25.1,9.9,3.0,12.9,0.0289999999999999,0.249,0.273,0.581,0.129,2002-03
Dion Glover,ATL,24.0,195.58,103.418976,76,9.7,3.7,1.9,1.0,0.04,0.124,0.203,0.512,0.127,2002-03
Dikembe Mutombo,NJN,37.0,218.44,120.20188,24,5.8,6.4,0.8,9.7,0.121,0.205,0.163,0.445,0.055,2002-03
Devin Brown,DEN,24.0,195.58,106.59412,10,3.0,1.8,0.7,-8.4,0.083,0.111,0.212,0.389,0.135,2002-03
Devean George,LAL,25.0,203.2,102.0582,71,6.9,4.0,1.3,2.7,0.063,0.143,0.158,0.485,0.092,2002-03
Desmond Mason,MIL,25.0,195.58,100.697424,80,14.3,6.5,2.0,0.4,0.064,0.157,0.211,0.502,0.099,2002-03
Derrick Coleman,PHI,36.0,208.28,122.46984,64,9.4,7.0,1.4,6.3,0.099,0.198,0.173,0.525,0.0819999999999999,2002-03
Derek Fisher,LAL,28.0,185.42,92.98636,82,10.5,2.9,3.6,4.4,0.016,0.079,0.145,0.52,0.157,2002-03
Derek Anderson,POR,28.0,195.58,88.45044,76,13.9,3.5,4.3,4.4,0.025,0.099,0.1939999999999999,0.556,0.204,2002-03
Dean Oliver,GSW,24.0,180.34,79.3786,15,1.5,1.1,1.5,-9.1,0.088,0.088,0.184,0.3379999999999999,0.418,2002-03
DeShawn Stevenson,UTA,22.0,195.58,95.25432,61,4.6,1.4,0.7,-9.8,0.032,0.099,0.216,0.444,0.099,2002-03
DeSagana Diop,CLE,21.0,213.36,136.0776,80,1.5,2.7,0.5,-14.0,0.072,0.185,0.103,0.356,0.069,2002-03
David Wesley,NOH,32.0,185.42,92.079176,73,16.7,2.4,3.4,2.4,0.016,0.06,0.213,0.5329999999999999,0.159,2002-03
Eddie Jones,MIA,31.0,198.12,95.25432,47,18.5,4.8,3.7,-2.5,0.022,0.129,0.2319999999999999,0.551,0.184,2002-03
Grant Hill,ORL,30.0,203.2,102.0582,29,14.5,7.1,4.2,4.6,0.055,0.226,0.242,0.568,0.241,2002-03
Eddie Robinson,CHI,27.0,205.74,95.25432,64,5.7,3.1,1.0,-4.1,0.063,0.1009999999999999,0.128,0.531,0.075,2002-03
Eduardo Najera,DAL,26.0,203.2,106.59412,48,6.7,4.6,1.0,13.9,0.092,0.13,0.121,0.59,0.06,2002-03
Glenn Robinson,ATL,30.0,200.66,104.32616,69,20.8,6.6,3.0,-3.8,0.04,0.156,0.285,0.519,0.15,2002-03
Randy Livingston,NOH,28.0,193.04,94.800728,2,3.0,0.0,0.5,0.7,0.0,0.0,0.198,0.615,0.2,2002-03
Gilbert Arenas,GSW,21.0,190.5,86.636072,82,18.3,4.7,6.3,-1.8,0.036,0.105,0.245,0.54,0.294,2002-03
Gerald Wallace,SAC,20.0,200.66,97.52228,47,4.7,2.7,0.5,3.7,0.072,0.162,0.198,0.51,0.065,2002-03
George Lynch,NOH,32.0,203.2,106.59412,81,4.5,4.4,1.3,4.8,0.105,0.166,0.133,0.4639999999999999,0.109,2002-03
Gary Trent,MIN,28.0,203.2,113.398,80,6.0,3.6,1.0,-2.7,0.1,0.165,0.185,0.5489999999999999,0.105,2002-03
Gary Payton,MIL,34.0,193.04,81.64656,80,20.4,4.2,8.3,-1.0,0.0279999999999999,0.095,0.259,0.504,0.366,2002-03
Fred Jones,IND,24.0,187.96,98.883056,19,1.2,0.5,0.3,-4.6,0.039,0.044,0.128,0.446,0.078,2002-03
Fred Hoiberg,CHI,30.0,195.58,95.25432,63,2.3,2.2,1.1,0.1,0.016,0.176,0.098,0.486,0.131,2002-03
Frank Williams,NYK,23.0,190.5,92.98636,21,1.3,0.9,1.6,-29.2,0.02,0.119,0.146,0.3929999999999999,0.374,2002-03
Eddy Curry,CHI,20.0,210.82,129.27372,81,10.5,4.4,0.5,-6.3,0.087,0.166,0.236,0.607,0.0409999999999999,2002-03
Flip Murray,SEA,23.0,193.04,86.18248,14,1.9,0.3,0.4,-4.1,0.0,0.068,0.316,0.391,0.143,2002-03
Etan Thomas,WAS,25.0,208.28,117.93392,38,4.8,4.3,0.1,0.6,0.144,0.2189999999999999,0.176,0.55,0.01,2002-03
Ervin Johnson,MIL,35.0,210.82,115.66596,69,2.2,4.3,0.3,2.2,0.1159999999999999,0.174,0.077,0.492,0.03,2002-03
Erick Strickland,IND,29.0,190.5,95.25432,71,6.5,2.0,2.9,2.5,0.021,0.102,0.186,0.547,0.2789999999999999,2002-03
Erick Dampier,GSW,27.0,210.82,120.20188,82,8.2,6.6,0.7,-4.3,0.133,0.156,0.158,0.5429999999999999,0.045,2002-03
Eric Williams,BOS,30.0,203.2,99.79024,82,9.1,4.7,1.7,1.9,0.067,0.118,0.155,0.5379999999999999,0.103,2002-03
Eric Snow,PHI,30.0,190.5,92.532768,82,12.9,3.7,6.6,1.0,0.026,0.089,0.168,0.546,0.278,2002-03
Eric Piatkowski,LAC,32.0,198.12,97.52228,62,9.7,2.5,1.1,0.2,0.038,0.091,0.184,0.601,0.087,2002-03
Emanual Davis,ATL,34.0,195.58,88.45044,24,3.7,1.8,1.5,-6.0,0.018,0.123,0.1669999999999999,0.45,0.188,2002-03
Elton Brand,LAC,24.0,203.2,120.20188,62,18.5,11.3,2.5,-2.7,0.131,0.187,0.223,0.5429999999999999,0.119,2002-03
Elden Campbell,SEA,34.0,213.36,126.552168,56,6.1,3.2,0.9,4.9,0.065,0.18,0.228,0.483,0.111,2002-03
Efthimios Rentzias,PHI,27.0,210.82,113.398,35,1.5,0.7,0.2,-12.0,0.074,0.152,0.2,0.413,0.086,2002-03
Evan Eschmeyer,DAL,28.0,210.82,115.66596,17,1.0,1.7,0.4,-6.1,0.073,0.143,0.089,0.409,0.074,2002-03
Randy Brown,PHX,35.0,187.96,86.18248,32,1.3,0.8,1.1,-1.2,0.0139999999999999,0.107,0.118,0.425,0.216,2002-03
Brevin Knight,MIL,28.0,177.8,77.11064,56,4.7,2.0,3.6,-4.4,0.016,0.115,0.156,0.475,0.3429999999999999,2003-04
Jumaine Jones,BOS,25.0,203.2,98.883056,42,2.2,1.6,0.3,-5.0,0.071,0.133,0.15,0.4379999999999999,0.065,2003-04
Zydrunas Ilgauskas,CLE,29.0,220.98,117.93392,81,15.3,8.1,1.3,-3.7,0.122,0.163,0.2289999999999999,0.541,0.074,2003-04
Chris Wilcox,LAC,21.0,208.28,103.872568,65,8.6,4.7,0.8,-4.7,0.102,0.159,0.192,0.557,0.067,2003-04
Chris Whitney,WAS,32.0,182.88,79.3786,16,2.9,0.9,0.9,-16.0,0.016,0.077,0.128,0.498,0.146,2003-04
Chris Webber,SAC,31.0,208.28,111.13004,23,18.7,8.7,4.6,-0.7,0.065,0.198,0.289,0.456,0.2269999999999999,2003-04
Chris Mihm,BOS,24.0,213.36,120.20188,76,6.3,5.4,0.3,-2.5,0.136,0.214,0.184,0.531,0.0289999999999999,2003-04
Chris Kaman,LAC,22.0,213.36,121.562656,82,6.1,5.6,1.0,-7.5,0.08,0.2019999999999999,0.16,0.502,0.078,2003-04
Chris Jefferies,CHI,24.0,203.2,104.32616,21,4.0,1.4,0.3,5.6,0.027,0.136,0.2189999999999999,0.52,0.0579999999999999,2003-04
Chris Crawford,ATL,29.0,205.74,106.59412,56,10.2,3.1,0.8,-5.2,0.054,0.1169999999999999,0.214,0.544,0.068,2003-04
Chris Bosh,TOR,20.0,208.28,95.25432,75,11.5,7.4,1.0,-3.4,0.087,0.171,0.182,0.513,0.0559999999999999,2003-04
Chris Andersen,DEN,25.0,208.28,99.79024,71,3.4,4.2,0.5,0.5,0.096,0.2189999999999999,0.128,0.486,0.053,2003-04
Cherokee Parks,GSW,31.0,210.82,108.86208,12,1.0,0.8,0.1,-12.6,0.08,0.13,0.12,0.475,0.03,2003-04
Chauncey Billups,DET,27.0,190.5,91.625584,78,16.9,3.5,5.7,7.5,0.015,0.098,0.233,0.55,0.289,2003-04
Charlie Ward,SAS,33.0,187.96,83.91452,71,6.0,2.0,3.0,-2.5,0.011,0.119,0.184,0.528,0.303,2003-04
Charles Oakley,HOU,40.0,205.74,111.13004,7,1.3,0.7,0.3,-7.9,0.0,0.217,0.165,0.521,0.1,2003-04
Cezary Trybanski,NYK,24.0,218.44,108.86208,7,0.1,0.1,0.0,-53.8,0.0,0.125,0.258,0.102,0.0,2003-04
Casey Jacobsen,PHX,23.0,198.12,97.52228,78,6.0,2.6,1.3,-3.1,0.026,0.099,0.118,0.57,0.084,2003-04
Caron Butler,MIA,24.0,200.66,98.429464,68,9.2,4.8,1.9,1.9,0.052,0.138,0.185,0.44,0.106,2003-04
Carmelo Anthony,DEN,20.0,203.2,99.79024,82,21.0,6.1,2.8,0.6,0.069,0.122,0.283,0.509,0.134,2003-04
Carlos Boozer,CLE,22.0,205.74,117.026736,75,15.5,11.4,2.0,0.5,0.099,0.268,0.198,0.5670000000000001,0.098,2003-04
Carlos Arroyo,UTA,24.0,187.96,91.625584,71,12.6,2.6,5.0,-1.4,0.025,0.091,0.236,0.517,0.3289999999999999,2003-04
Calvin Booth,SEA,28.0,210.82,104.779752,71,4.9,3.9,0.4,-2.6,0.081,0.178,0.144,0.521,0.037,2003-04
Calbert Cheaney,GSW,32.0,200.66,98.429464,79,7.6,3.3,1.7,1.1,0.043,0.103,0.158,0.493,0.1119999999999999,2003-04
Bryon Russell,LAL,33.0,200.66,102.0582,72,4.0,2.0,1.0,1.2,0.038,0.144,0.149,0.53,0.122,2003-04
Bryce Drew,NOH,29.0,190.5,83.46092800000001,15,0.8,0.4,0.9,-14.1,0.0,0.098,0.16,0.311,0.26,2003-04
Christian Laettner,WAS,34.0,210.82,111.13004,48,5.9,4.8,1.9,-8.8,0.055,0.211,0.147,0.511,0.155,2003-04
Chucky Atkins,BOS,29.0,180.34,72.57472,64,8.4,1.5,3.5,2.1,0.0069999999999999,0.061,0.185,0.511,0.248,2003-04
Clar. Weatherspoon,HOU,33.0,200.66,122.46984,52,5.0,3.9,0.6,-5.0,0.104,0.175,0.152,0.5379999999999999,0.063,2003-04
Clifford Robinson,GSW,37.0,208.28,108.86208,82,11.8,3.9,3.3,-2.0,0.021,0.106,0.1939999999999999,0.473,0.16,2003-04
David Wesley,NOH,33.0,185.42,92.079176,61,14.0,2.2,2.9,-1.4,0.015,0.062,0.222,0.483,0.159,2003-04
Darvin Ham,DET,30.0,200.66,108.86208,54,1.8,1.7,0.3,2.5,0.115,0.111,0.121,0.531,0.062,2003-04
Darrick Martin,MIN,33.0,180.34,77.11064,16,3.4,0.4,1.4,5.2,0.013,0.032,0.205,0.3879999999999999,0.258,2003-04
Darrell Armstrong,NOH,36.0,185.42,81.64656,79,10.6,2.9,3.9,1.6,0.031,0.086,0.191,0.525,0.244,2003-04
Darko Milicic,DET,19.0,213.36,111.13004,34,1.4,1.3,0.2,-12.6,0.08,0.212,0.271,0.318,0.095,2003-04
Darius Songaila,SAC,26.0,205.74,112.490816,73,4.6,3.1,0.7,7.0,0.107,0.156,0.1639999999999999,0.541,0.077,2003-04
Darius Miles,POR,22.0,205.74,95.25432,79,10.9,4.5,2.1,-2.8,0.064,0.129,0.2189999999999999,0.514,0.142,2003-04
Danny Fortson,DAL,28.0,203.2,117.93392,56,3.9,4.5,0.2,6.2,0.1969999999999999,0.254,0.15,0.605,0.02,2003-04
Daniel Santiago,MIL,28.0,215.9,117.93392,54,4.0,2.4,0.4,2.9,0.0559999999999999,0.156,0.153,0.536,0.052,2003-04
Dana Barros,BOS,37.0,180.34,74.84268,1,6.0,0.0,0.0,-58.2,0.0,0.0,0.146,0.773,0.0,2003-04
Dan Langhi,MIL,26.0,210.82,99.79024,6,2.2,0.7,0.0,15.7,0.0,0.154,0.2239999999999999,0.437,0.0,2003-04
Bruno Sundov,NYK,24.0,218.44,111.583632,5,2.2,2.0,0.2,-9.9,0.063,0.267,0.24,0.435,0.091,2003-04
Dan Gadzuric,MIL,26.0,210.82,108.86208,75,5.7,4.6,0.4,2.1,0.1159999999999999,0.205,0.16,0.529,0.037,2003-04
Damone Brown,NJN,25.0,203.2,91.625584,3,1.0,1.7,0.0,-90.2,0.143,0.1669999999999999,0.325,0.138,0.0,2003-04
Damon Stoudamire,POR,30.0,177.8,77.56423199999999,82,13.4,3.8,6.1,-2.6,0.02,0.0969999999999999,0.192,0.508,0.268,2003-04
Damon Jones,MIL,27.0,190.5,83.91452,82,7.0,2.1,5.8,0.1,0.009,0.087,0.147,0.516,0.363,2003-04
Dale Davis,POR,35.0,210.82,114.305184,76,4.4,5.2,0.9,-4.9,0.11,0.171,0.103,0.505,0.067,2003-04
Dajuan Wagner,CLE,21.0,187.96,90.7184,44,6.5,1.3,1.2,-7.9,0.013,0.077,0.2319999999999999,0.439,0.131,2003-04
Dahntay Jones,MEM,23.0,198.12,95.25432,20,1.8,1.2,0.6,-11.2,0.052,0.122,0.21,0.311,0.138,2003-04
Cuttino Mobley,HOU,28.0,193.04,97.52228,80,15.8,4.5,3.2,1.8,0.015,0.1119999999999999,0.2,0.535,0.144,2003-04
Curtis Borchardt,UTA,23.0,213.36,108.86208,16,3.6,3.4,0.9,-6.2,0.066,0.203,0.149,0.4539999999999999,0.0969999999999999,2003-04
Corliss Williamson,DET,30.0,200.66,111.13004,79,9.5,3.2,0.7,5.8,0.071,0.124,0.24,0.546,0.072,2003-04
Corie Blount,TOR,35.0,208.28,109.769264,62,4.0,4.4,0.9,-0.3,0.107,0.1889999999999999,0.136,0.462,0.084,2003-04
Corey Maggette,LAC,24.0,198.12,103.418976,73,20.7,5.9,3.1,-4.3,0.0409999999999999,0.146,0.251,0.586,0.154,2003-04
Dan Dickau,POR,25.0,182.88,86.18248,43,2.2,0.6,0.9,-5.6,0.026,0.075,0.198,0.456,0.226,2003-04
David West,NOH,23.0,205.74,108.86208,71,3.8,4.2,0.8,-5.1,0.135,0.242,0.151,0.519,0.12,2003-04
Bruce Bowen,SAS,33.0,200.66,90.7184,82,6.9,3.1,1.4,8.7,0.02,0.086,0.115,0.512,0.068,2003-04
Brian Skinner,MIL,28.0,205.74,120.20188,56,10.5,7.3,0.9,-1.9,0.085,0.208,0.1889999999999999,0.513,0.052,2003-04
Antonio Daniels,SEA,29.0,193.04,92.98636,71,8.0,2.0,4.2,1.6,0.019,0.09,0.166,0.596,0.324,2003-04
Antonio Davis,CHI,35.0,205.74,104.32616,80,8.9,8.4,1.7,-6.3,0.086,0.203,0.155,0.465,0.093,2003-04
Antonio McDyess,PHX,29.0,205.74,111.13004,42,6.9,6.1,0.9,-0.3,0.09,0.222,0.176,0.486,0.066,2003-04
Austin Croshere,IND,29.0,208.28,109.769264,77,5.0,3.2,0.7,2.8,0.072,0.213,0.191,0.5489999999999999,0.096,2003-04
Avery Johnson,GSW,39.0,180.34,83.91452,46,4.6,0.7,2.4,-2.7,0.006,0.055,0.213,0.4539999999999999,0.311,2003-04
Baron Davis,NOH,25.0,190.5,101.151016,67,22.9,4.3,7.5,2.7,0.027,0.095,0.298,0.492,0.363,2003-04
Ben Handlogten,UTA,30.0,208.28,108.86208,17,4.0,3.2,0.4,-4.7,0.156,0.244,0.187,0.5770000000000001,0.063,2003-04
Ben Wallace,DET,29.0,205.74,108.86208,81,9.5,12.4,1.7,7.8,0.121,0.254,0.152,0.441,0.075,2003-04
Bimbo Coles,MIA,36.0,187.96,82.553744,22,1.3,0.5,0.7,-14.1,0.013,0.06,0.131,0.382,0.163,2003-04
Bo Outlaw,MEM,33.0,203.2,99.79024,82,4.6,4.2,1.1,6.4,0.087,0.156,0.123,0.522,0.093,2003-04
Bob Sura,ATL,31.0,195.58,90.7184,80,7.5,4.1,2.9,0.8,0.071,0.158,0.191,0.51,0.24,2003-04
Bobby Jackson,SAC,31.0,185.42,83.91452,50,13.8,3.5,2.1,4.7,0.052,0.111,0.265,0.5379999999999999,0.171,2003-04
Bobby Simmons,LAC,24.0,198.12,106.59412,56,7.8,4.7,1.7,-3.6,0.096,0.125,0.168,0.488,0.1169999999999999,2003-04
Bonzi Wells,MEM,27.0,195.58,95.25432,72,12.3,3.6,1.9,0.1,0.047,0.1119999999999999,0.263,0.476,0.136,2003-04
Boris Diaw,ATL,22.0,203.2,97.52228,76,4.5,4.5,2.4,-5.9,0.068,0.138,0.114,0.483,0.154,2003-04
Bostjan Nachbar,HOU,23.0,205.74,100.243832,45,3.1,1.6,0.7,2.0,0.021,0.136,0.159,0.477,0.103,2003-04
Brad Miller,SAC,28.0,213.36,118.38751200000002,72,14.1,10.3,4.3,8.9,0.087,0.228,0.176,0.579,0.179,2003-04
Brandon Armstrong,NJN,24.0,195.58,83.91452,56,2.7,0.8,0.3,-14.0,0.035,0.092,0.2289999999999999,0.427,0.065,2003-04
Brandon Hunter,BOS,23.0,200.66,117.93392,36,3.5,3.3,0.5,-0.8,0.134,0.185,0.168,0.4629999999999999,0.077,2003-04
Brendan Haywood,WAS,24.0,213.36,121.562656,77,7.0,5.0,0.6,-2.7,0.133,0.159,0.17,0.547,0.051,2003-04
Brent Barry,SEA,32.0,198.12,92.079176,59,10.8,3.5,5.8,1.2,0.0139999999999999,0.118,0.156,0.6679999999999999,0.29,2003-04
Kareem Rush,LAL,23.0,198.12,97.52228,72,6.4,1.3,0.8,-1.1,0.018,0.076,0.185,0.505,0.08,2003-04
Karl Malone,LAL,40.0,205.74,117.480328,42,13.2,8.7,3.9,8.1,0.051,0.237,0.193,0.555,0.185,2003-04
Antoine Walker,DAL,27.0,205.74,111.13004,82,14.0,8.3,4.5,2.6,0.072,0.19,0.217,0.475,0.195,2003-04
Anthony Peeler,SAC,34.0,193.04,94.347136,75,5.7,2.0,1.6,4.9,0.025,0.095,0.147,0.575,0.139,2003-04
Anthony Johnson,IND,29.0,190.5,86.18248,73,6.2,1.8,2.8,-0.6,0.021,0.079,0.158,0.497,0.231,2003-04
Anthony Goldwire,NJN,32.0,187.96,82.553744,11,1.5,0.6,1.0,5.6,0.013,0.088,0.146,0.379,0.216,2003-04
Brian Scalabrine,NJN,26.0,205.74,108.86208,69,3.5,2.5,0.9,-0.7,0.054,0.168,0.152,0.482,0.123,2003-04
Brian Grant,MIA,32.0,205.74,115.212368,76,8.7,6.9,0.9,0.2,0.086,0.183,0.151,0.502,0.051,2003-04
Brian Cook,LAL,23.0,205.74,106.140528,35,4.4,2.9,0.6,-2.5,0.071,0.19,0.172,0.505,0.079,2003-04
Aaron McKie,PHI,31.0,195.58,94.800728,75,9.2,3.4,2.6,-1.7,0.025,0.118,0.163,0.55,0.1689999999999999,2003-04
Aaron Williams,NJN,32.0,205.74,108.86208,72,6.3,4.1,1.1,-2.7,0.088,0.171,0.175,0.5489999999999999,0.109,2003-04
Adonal Foyle,GSW,29.0,208.28,120.20188,44,3.1,3.8,0.4,-5.2,0.104,0.222,0.135,0.471,0.05,2003-04
Adrian Griffin,HOU,29.0,195.58,104.32616,19,0.6,1.0,0.5,-8.4,0.01,0.1669999999999999,0.093,0.278,0.132,2003-04
Al Harrington,IND,24.0,205.74,113.398,79,13.3,6.4,1.7,1.8,0.078,0.175,0.231,0.514,0.107,2003-04
Alan Henderson,ATL,31.0,205.74,108.86208,6,4.0,3.5,0.3,-19.6,0.196,0.175,0.188,0.508,0.0559999999999999,2003-04
Alex Garcia,SAS,24.0,190.5,88.45044,2,1.5,0.0,0.0,11.9,0.0,0.0,0.282,0.19,0.0,2003-04
Allan Houston,NYK,33.0,198.12,90.7184,50,18.5,2.4,2.0,-0.1,0.013,0.064,0.25,0.539,0.1009999999999999,2003-04
Britton Johnsen,ORL,24.0,208.28,95.25432,20,2.1,2.3,0.6,-16.4,0.053,0.127,0.126,0.318,0.072,2003-04
Allen Iverson,PHI,29.0,182.88,74.84268,48,26.4,3.7,6.8,-2.1,0.019,0.079,0.3429999999999999,0.478,0.325,2003-04
Alton Ford,HOU,23.0,205.74,127.00576,9,1.7,1.2,0.3,0.5,0.086,0.25,0.192,0.55,0.158,2003-04
Alvin Williams,TOR,29.0,195.58,83.91452,56,8.8,2.7,4.0,-5.8,0.012,0.089,0.171,0.4629999999999999,0.237,2003-04
Amal McCaskill,PHI,30.0,210.82,106.59412,59,1.9,2.3,0.3,-4.1,0.093,0.157,0.118,0.4379999999999999,0.055,2003-04
Amar'e Stoudemire,PHX,21.0,208.28,111.13004,55,20.6,9.0,1.4,-2.8,0.088,0.188,0.2739999999999999,0.536,0.07,2003-04
Andre Miller,DEN,28.0,187.96,90.7184,82,14.8,4.5,6.1,2.5,0.051,0.0969999999999999,0.206,0.541,0.283,2003-04
Andrei Kirilenko,UTA,23.0,205.74,102.0582,78,16.5,8.1,3.1,1.2,0.095,0.174,0.218,0.5589999999999999,0.152,2003-04
Andrew DeClercq,ORL,31.0,208.28,115.66596,71,3.2,4.5,0.6,-3.7,0.122,0.176,0.103,0.526,0.054,2003-04
Anfernee Hardaway,NYK,32.0,200.66,97.52228,76,9.2,3.8,2.3,-1.0,0.037,0.122,0.185,0.472,0.141,2003-04
Ansu Sesay,SEA,27.0,205.74,102.0582,57,3.5,1.6,0.3,0.4,0.086,0.103,0.177,0.504,0.057,2003-04
Antawn Jamison,DAL,28.0,205.74,102.0582,82,14.8,6.3,0.9,6.1,0.104,0.135,0.206,0.581,0.047,2003-04
